ap_position,can1errors,can2errors,can3errors,can4errors,can5errors,can6errors,can7errors,can8errors,can9errors,klemme15_ze_94_v,klemme15_ze_a1_9_v,klemme30_ze_90_2_v,buslast_can10_percentage,buslast_can11_percentage,buslast_can12_percentage,buslast_can13_percentage,buslast_can14_percentage,buslast_can15_percentage,buslast_can16_percentage,buslast_can17_percentage,can17busload_percentage,buslast_can18_percentage,can18busload_percentage,buslast_can19_percentage,can19busload_percentage,buslast_can1_percentage,buslast_can20_percentage,buslast_can21_percentage,buslast_can22_percentage,buslast_can25_percentage,buslast_can26_percentage,buslast_can2_percentage,buslast_can3_percentage,buslast_can4_percentage,buslast_can5_percentage,buslast_can6_percentage,buslast_can7_percentage,buslast_can8_percentage,buslast_can9_percentage,current_gear,gps_geschwindigkeit_kmh,data1f_counter,edc_version,engine_speed2_ms,engine_torque2_nm,i_ambientairtemperature_basis_gradc,kilometerstand_m,kilometerstand_tkm,t_tot_veh_dist_tkm,lv_distance_tsd_tkm,loggermbsfree_mbyte,m_enginecoolanttemphr_base_gradc,mt_elekt_generatorleistung_frigo_w,mt_gps_velocity_kmh,mt_ptc_hv_heizmedium_sensor_2_gradc,mt_ptc_hv_i_ist_a,pe_aircompressor_act_motortemp_gradc,pe_aircompressor_act_power_kw,pe_aircompressor_act_torque_nm,pe_aircompressor_act_speed_rpm,pe_chiller_act_power_kw,pe_chiller_act_torque_nm,pe_chiller_act_speed_rpm,pe_dcu_act_dcbuspower_kw,pe_hvlm_stecker_status,pe_highpowercurrent_a,pe_highpowervoltage_v,pe_motorspeed_rpm,pe_motortorqueestimated_nm,pe_nlg_accurrmaxcp_master_a,pe_nlg_accurrmaxpp_master,pe_psu_act_current_a,pe_psu_act_dcbuspower_kw,pe_psu_act_power_kw,pe_psu_act_temperature_gradc,pe_psu_act_voltage_v,pe_steeringpump_act_motortemp_gradc,pe_steeringpump_act_power_kw,pe_steeringpump_act_torque_nm,pe_steeringpump_act_speed_rpm,pe_s_iistplc_a,pe_s_isollplc_a,park_break_switch_obd,post_triggerclock,spn_view,t1_bms2_energieinhalt_wh,t1_bms2_istspannung_v,t1_bms2_iststrom_a,t1_bms2_socscaled_percentage,t1_bms2_spn,t1_bms2_temperatur_gradc,t1_bms3_energieinhalt_wh,t1_bms3_istspannung_v,t1_bms3_iststrom_a,t1_bms3_socscaled_percentage,t1_bms3_spn,t1_bms3_temperatur_gradc,t1_bms4_energieinhalt_wh,t1_bms4_istspannung_v,t1_bms4_iststrom_a,t1_bms4_socscaled_percentage,t1_bms4_spn,t1_bms4_temperatur_gradc,t1_bms5_energieinhalt_wh,t1_bms5_istspannung_v,t1_bms5_iststrom_a,t1_bms5_socscaled_percentage,t1_bms5_spn,t1_bms5_temperatur_gradc,t1_bms6_energieinhalt_wh,t1_bms6_istspannung_v,t1_bms6_iststrom_a,t1_bms6_socscaled_percentage,t1_bms6_spn,t1_bms6_temperatur_gradc,t1_bms7_energieinhalt_wh,t1_bms7_istspannung_v,t1_bms7_iststrom_a,t1_bms7_socscaled_percentage,t1_bms7_spn,t1_bms7_temperatur_gradc,t2_bms2_energieinhalt_wh,t2_bms2_istspannung_v,t2_bms2_iststrom_a,t2_bms2_socscaled_percentage,t2_bms2_spn,t2_bms2_temperatur_gradc,t2_bms3_energieinhalt_wh,t2_bms3_istspannung_v,t2_bms3_iststrom_a,t2_bms3_socscaled_percentage,t2_bms3_spn,t2_bms3_temperatur_gradc,t2_bms4_energieinhalt_wh,t2_bms4_istspannung_v,t2_bms4_iststrom_a,t2_bms4_socscaled_percentage,t2_bms4_spn,t2_bms4_temperatur_gradc,t2_bms5_energieinhalt_wh,t2_bms5_istspannung_v,t2_bms5_iststrom_a,t2_bms5_socscaled_percentage,t2_bms5_spn,t2_bms5_temperatur_gradc,t2_bms6_energieinhalt_wh,t2_bms6_istspannung_v,t2_bms6_iststrom_a,t2_bms6_socscaled_percentage,t2_bms6_spn,t2_bms6_temperatur_gradc,t2_bms7_energieinhalt_wh,t2_bms7_istspannung_v,t2_bms7_iststrom_a,t2_bms7_socscaled_percentage,t2_bms7_spn,t2_bms7_temperatur_gradc,i_apposition1_basis_percentage,i_bpposition_basis_percentage,t_cc_active,t_cc_set_speed_kmh,t_gross_comb_veh_weight_kg,t_act_eng_torque_percentage,t_act_rd_torque_percentage,t_current_gear,t_retarder_level,t_veh_speed_mtco_kmh,v_imaxchconttesoptsoh_base_a,v_imaxdischconttesoptsoh_base_a,v_socactualtes_base_percentage,v_sohactualtes_base_percentage,v_actualtemp_tes_base_gradc,v_clamp15netw_base,v_plausiacttes_base_a,v_plausuacttes_base_v,v_statemultites_base,vehicle_speed2_kmh,ggps_numsatactive,ggps_numsatview,hostcam_info,basis30,basis32,basis49,basis50,Breakdown
0,0,0,1583,0,0,0,0,0,606,0.005493,0,0.003662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,37,30,26,37,129,0,23,0,8128,129,20.59375,50.935,10000,0,0,30487,35.34375,0,0,31,0,22,0,0,0,0,0,0,0,3,-1.25,719,0,1.125,0,0,43.2,1.23,1.24,37,28.779,40,0,0,0,65,67,1,0,0,14418,718.5,5,87.47,0,21.4,14504,718.5,5.5,87.49,0,21.5,14344,718,5.5,87.41,0,21.6,14490,719.25,5.5,87.56,0,21.6,14418,719,5.5,87.7,0,21.5,14452,718.5,5,87.58,0,21.6,14338,718.75,5,87.4,0,21.5,14458,718.75,5,87.5,0,21.6,14434,718.25,5.5,87.49,0,21.5,14368,719,5.5,87.5,3070,21.8,14248,718.75,5.5,87.81,0,21.5,14424,718.5,5,87.69,0,21.7,0,0,0,255,655350,129,0,129,0,0,65.05,-1045.4,87.7,0,21.5,1,63.62,718.25,204,0,9,12,0,0,0,0,0,0
0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,30,40,71,55,49,32,0,0,1,19.4,35,0,669.25,0,23.78125,90.675,12400,0,0,31149,34.0625,0,19.4,-50,0,37,0,0,0,0,0,0,0,1,-9.5,724,658,-137.75,0,0,40.75,2.205,1.2,41,29.384,45,0.925,3.8,3021,0,0,0,0,4016,14890,722.25,0.5,90.1,0,23,14886,723.25,0.5,90.11,3094,22.9,14864,722,0.5,90.24,3094,23.5,15010,722.5,0.5,90.19,3094,23,15868,722.5,1,89.84,3094,23.2,14828,722.75,0.5,90.13,0,24.1,0,0,-1024,0,0,0,0,0,-1024,0,0,0,0,0,-1024,0,0,0,0,0,-1024,0,0,0,0,0,-1024,0,0,0,0,0,-1024,0,0,0,0,0,0,255,655350,0,0,1,0,16.596594,35,-700.55,90.2,10.4,23.5,1,4.12,722.65,136,16.69179,9,12,0,0,0,0,0,0
25.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,31,40,71,55,49,32,0,0,1,22.9,34,0,995.125,11,23.90625,90.3,12400,0,0,31151,34.71875,0,22.9,-50,0,38,0,0,0,0,0,0,0,1,43.5,720,1002,249,0,0,41.65,2.38,1.225,41,29.388,44,0.765,2.8,2972,0,0,0,0,4094,14924,721,-6.5,90.29,0,23,14920,722,-6.5,90.29,3094,22.7,14898,720.75,-6.5,90.43,3094,23.5,15044,721.25,-6.5,90.37,3094,23,15894,721.5,-5,89.98,3094,23.1,14862,721.75,-6.5,90.33,0,24,0,0,-1024,0,0,0,0,0,-1024,0,0,0,0,0,-1024,0,0,0,0,0,-1024,0,0,0,0,0,-1024,0,0,0,0,0,-1024,0,0,0,25.6,0,0,255,655350,11,0,1,0,24.896844,34.25,-700.55,90.4,10.4,23,1,-50.38,721.4,136,25.00054,8,11,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,129,0,3,0,8128,129,21.84375,24.33,27100,0,0,31324,35.65625,65024,0,21,0,42,0,0,0,0,0,0,0,1,-1.75,420,0,0,0,0,0,0,0,36,26.292,49,0,0,0,0,0,1,0,3064,10354,684.75,0,66.17,0,21.7,10306,684.75,0,66.31,0,21.9,10308,685.25,0,66.13,0,21.8,10462,682.25,0,66.43,0,21.6,10338,684.5,0,66.4,0,21.5,10328,684.75,0,66.4,3070,21.7,8820,675.75,0,58.2,0,21.8,10384,685,0,66.36,0,21.8,10384,684.75,0,66.54,0,21.8,10436,684.75,0,66.37,0,21.5,10408,684.75,0,66.37,0,21.5,10390,685,0,66.37,0,22.6,0,0,0,255,655350,129,0,129,0,0,0,0,0,0,22,0,0.12,683.3,12,0,15,2,0,0,0,0,0,1
62,30,0,0,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,30,40,71,55,37,30,0,37,1,44.2,2,0,2043.625,38,22.4375,15.37,13200,0,0,31329,32.5,0,44.2,-50,0,32,0,0,0,0,0,0,0,1,407.25,656,2068,1099.375,0,0,60.5,2.91,1.77,37,29.365,53,1.15,4.8,3021,0,0,0,0,3070,8542,657.5,-34.5,53.99,3070,23,8580,657.75,-34,53.88,0,23,8558,657.5,-34,53.84,0,23,8710,657.75,-33.5,54.3,0,23,8700,657.75,-34,54.36,0,23,8662,657.75,-34.5,54.12,0,23,8662,657.75,-33.5,54.21,0,23.4,8434,657.25,-33.5,53.61,0,23,8574,657.75,-33.5,53.99,0,23,8434,657.5,-33.5,53.58,0,23,8542,657.5,-33,54.13,0,23,8616,657.5,-34,54.18,0,23.8,62,0,0,255,14800,38,0,1,0,51.496704,430.8,-1033.35,53.9,0,23,1,-405.38,657,204,50.70097,8,12,0,0,0,0,0,0
37.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,29,40,71,55,37,30,0,37,1,63.5,2,0,2721.875,12,22.78125,76.455,22000,0,0,31339,28.46875,0,63.5,-50,0,31,0,0,0,0,0,0,0,1,161,661,2723,253.625,0,0,51.35,2.655,1.51,34,29.349,46,1.15,4.2,3013,0,0,0,0,3010,8066,660.5,-12,50.65,0,22,8256,660.5,-12.5,50.97,0,22,8080,660.75,-12,50.84,0,22,8114,660.5,-12.5,50.84,0,21.9,8196,660.5,-12,50.94,0,22,8416,660.5,-12,51.19,0,22,8120,660.5,-12.5,50.64,0,22.5,8138,660.5,-12,50.74,0,22,8112,660.5,-12.5,50.71,0,22,8416,660.5,-12,50.92,0,22.2,8478,660.5,-12,51.12,0,22,8094,660.5,-12.5,50.61,0,23,37.2,0,0,255,14000,12,0,1,0,67.995648,420.85,-1018.7,50.8,0,22.5,1,-146.38,660,204,67.49051,6,11,0,0,0,0,0,0
0,0,0,806,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,37,30,0,37,129,0,2,0,8128,129,24.46875,76.16,26100,0,0,30608,41.65625,0,0,-50,0,23,0,0,0,0,0,0,0,1,0,728,0,-0.625,0,0,45.15,1.31,1.325,43,29.365,23,0,0,0,0,0,1,0,3314,15582,727.75,0,93.64,0,26.5,15684,727.75,0,93.62,0,26.5,15494,728,0,93.54,0,26.5,15616,728.25,0,93.64,0,26.5,4604,652.25,0,33.86,0,26.5,15602,728.75,0,93.57,0,26.6,15576,727.5,0,93.62,0,26.5,15390,727.75,0,93.59,0,26.5,15640,728.25,0,93.58,0,26.5,15612,727.75,0,93.62,0,26.7,15538,728.25,0,93.61,0,26.5,15500,728,0,93.61,0,26.6,0,0,0,255,655350,129,0,129,0,0,31.55,-968.8,93.6,0,26.5,1,0.12,721.25,187,0,6,11,0,0,0,0,0,0
0,0,0,1624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,49,32,0,0,129,0,33,0,8128,129,23,89.945,12400,0,0,31154,35.25,0,0,-50,0,32,0,0,0,0,0,0,0,1,-0.75,725,0,-1.375,0,0,36.25,1.055,1.065,42,29.361,43,0,0,0,0,0,1,0,4094,14864,724,3.5,89.93,0,22.9,14856,725,3.5,89.92,3094,22.5,14834,723.5,3.5,90.06,3094,23.1,14980,724.25,3.5,90.01,3094,22.7,15814,724.25,3.5,89.56,3094,23,14800,724.5,3.5,89.97,0,23.6,0,0,-1024,0,0,0,0,0,-1024,0,0,0,0,0,-1024,0,0,0,0,0,-1024,0,0,0,0,0,-1024,0,0,0,0,0,-1024,0,0,0,0,0,0,255,655350,129,0,129,0,0,35.5,-699.9,90,10.4,23,1,28.12,724.3,136,0,8,11,0,0,0,0,0,0
0,0,0,791,0,0,0,0,0,606,0.005493,0,0.003662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,37,30,26,37,129,0,23,0,8128,129,20.59375,50.935,10000,0,0,30512,35.34375,0,0,42,0,24,0,0,0,2.06,14,1409,2.06,3,-1.5,680,0,1.125,0,0,52.8,1.52,1.52,40,28.769,47,0,0,0,195,200,1,0,0,8810,679,16,55.79,0,25.5,8900,679.25,16,56.15,0,25.5,8834,678.75,16,56.1,0,25.5,8826,680,16,55.73,0,25.5,8900,679.75,16,56.44,0,25.5,8892,679.25,16,56.12,0,25.5,8898,679.5,16,56.56,0,25.5,8760,679.5,16,55.61,0,25.5,8918,679,15.5,56.4,0,25.5,8918,679.75,16,56.47,3070,25.5,8840,679.25,15.5,56.68,0,25.5,8740,679.25,16,55.65,0,25.5,0,0,0,255,655350,129,0,129,0,0,450.7,-1056.85,56.1,0,25,1,190.62,679,204,0,8,12,0,0,0,0,0,0
0,0,0,791,0,0,0,0,0,606,0.005493,0,0.003662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,37,30,26,37,129,0,23,0,8128,129,20.59375,50.935,10000,0,0,30517,35.34375,0,0,48,0,24,0,0,0,0,0,0,0,3,-1.25,668,0,1.375,0,0,43.4,1.245,1.245,40,28.765,48,0,0,0,195,200,1,0,0,6918,667,16,45.26,0,25,7124,667.25,16,46.1,0,25,6926,666.75,16,45.39,0,25,7036,667.75,16,45.6,0,25,6880,667.5,16,45.08,0,25,6998,667.25,16,45.61,0,25,6864,667.5,16,45.14,0,25,6972,667.25,16,45.41,0,25,7024,666.75,16,45.64,0,25,6900,667.75,16,45.25,3070,25,6748,667.25,16,44.79,0,25,6972,667.25,16,45.57,0,25,0,0,0,255,655350,129,0,129,0,0,450.7,-968.2,45.2,0,24.5,1,192.12,666.8,204,0,10,11,0,0,0,0,0,0
0,0,0,791,0,0,0,0,0,606,0.005493,0,0.003662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,37,30,26,37,129,0,23,0,8128,129,20.59375,50.935,10000,0,0,30513,35.34375,0,0,43,0,24,0,0,0,2.045,14,1410,2.045,3,-1.25,679,0,1.5,0,0,52.75,1.5,1.515,40,28.771,47,0,0,0,195,200,1,0,0,8524,678,15.5,54.39,0,25.5,8712,678.25,15.5,55.1,0,25.5,8648,677.75,16,55.04,0,25.5,8640,678.75,15.5,54.67,0,25.5,8712,678.5,15.5,55.38,0,25.5,8706,678,16,55.07,0,25.5,8714,678.5,16,55.51,0,25.5,8572,678.25,15.5,54.54,0,25.5,8734,677.75,16,55.35,0,25.5,8732,678.5,16,55.42,3070,25.5,8656,678,15.5,55.62,0,25.5,8552,678,16,54.59,0,25.5,0,0,0,255,655350,129,0,129,0,0,450.7,-1056.85,55,0,25,1,189.12,677.8,204,0,9,12,0,0,0,0,0,0
0,0,0,806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,37,30,0,37,-125,11.2,1,0,0,-125,-273,0,0,0,0,31226,-273,0,11.2,-50,0,20,0,0,0,0,0,0,0,1,-0.75,725,-32767,-1,0,0,47.5,1.375,1.395,35,29.369,22,0,0,0,0,0,0,0,0,15424,724.75,0,92.03,0,22.4,15410,725,0,91.94,0,22.2,15416,725,0,92.12,0,22.4,15366,724.5,0,92.14,0,22,15558,725.5,0,92.12,0,22.4,15370,725.25,0,92.1,0,22.3,15562,725,0,92.13,0,22.4,16298,725,0,92.08,0,22.1,16464,725.25,0,91.99,0,22.5,15382,725.5,0,91.98,0,22.4,15426,725.5,0,92.01,0,22.5,15474,725.5,0,91.66,0,22.5,0,0,0,0,0,-125,-125,-125,0,0,40.6,-1048.05,92.1,0,22,1,0.12,724.8,204,0,3,12,0,0,0,0,0,0
0,0,0,1624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,49,32,0,0,129,0,33,0,8128,129,23,89.945,12400,0,0,31158,35.25,0,0,-50,0,34,0,0,0,0,0,0,0,1,-0.75,719,0,-1.25,0,0,36.55,1.055,1.075,41,29.369,45,0,0,0,0,0,1,0,4094,14322,718.5,3.5,86.88,0,22.4,14308,719,3.5,86.89,3094,22.1,14284,718,3.5,86.97,3094,22.5,14432,718.25,3.5,86.95,3094,22.5,15286,718.5,3.5,86.75,3094,22.5,14254,718.75,3.5,86.88,0,23.2,0,0,-1024,0,0,0,0,0,-1024,0,0,0,0,0,-1024,0,0,0,0,0,-1024,0,0,0,0,0,-1024,0,0,0,0,0,-1024,0,0,0,0,0,0,255,655350,129,0,129,0,0,46.75,-699.25,86.9,10.4,22.5,1,28.12,718.5,136,0,8,11,0,0,0,0,0,0
0,0,0,1624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,129,0,33,0,8128,129,23,89.945,12400,0,0,31153,35.25,0,0,-50,0,32,0,0,0,0,0,0,0,1,-0.75,688,0,-1.5,0,0,0,0,0,37,25.982,43,0,0,0,0,0,1,0,4094,14994,724.5,0,90.66,0,23,14990,725.25,0,90.65,3094,22.6,14968,724,0,90.8,3094,23.5,15112,724.75,0,90.74,3094,23,15944,724.75,0,90.23,3094,23.1,14934,725,0,90.71,0,24,0,0,-1024,0,0,0,0,0,-1024,0,0,0,0,0,-1024,0,0,0,0,0,-1024,0,0,0,0,0,-1024,0,0,0,0,0,-1024,0,0,0,0,0,0,255,655350,129,0,129,0,0,0,0,0,10.4,23,0,0.12,724.75,8,0,7,11,0,0,0,0,0,0
0,0,0,791,0,0,0,0,0,606,0.005493,0,0.003662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,37,30,26,37,129,0,23,0,8128,129,20.59375,50.935,10000,0,0,30490,35.34375,0,0,31,0,23,0,0,0,0,0,0,0,3,-1.25,717,0,1.125,0,0,42.8,1.23,1.23,37,28.787,41,0,0,0,74,77,1,0,0,14122,715.75,6,85.78,0,21.5,14206,716,6,85.79,0,21.8,14050,715.5,6,85.7,0,21.8,14190,716.75,6,85.85,0,21.8,14118,716.5,6,85.98,0,21.7,14158,716,6,85.88,0,22,14044,716.25,6,85.67,0,21.7,14158,716,6,85.8,0,21.8,14138,715.5,6,85.78,0,21.7,14074,716.5,6,85.8,3070,22,13952,716,6,86.06,0,21.7,14126,716,6,85.98,0,21.9,0,0,0,255,655350,129,0,129,0,0,74.8,-1045.75,86,0,21.5,1,72.12,715.75,204,0,9,12,0,0,0,0,0,0
0,0,0,1613,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,37,30,0,37,129,0,2,0,8128,129,24.46875,76.16,26100,0,0,30604,41.65625,0,0,-50,0,23,0,0,0,0,0,0,0,1,0,728,0,-0.375,0,0,45.35,1.325,1.335,44,29.349,23,0,0,0,0,0,1,0,3314,15564,727.75,0,93.55,0,26.7,15668,727.5,0,93.52,0,26.5,15478,727.75,0,93.45,0,26.5,15598,728,0,93.54,0,26.5,4604,652.25,0,33.86,0,26.5,15584,728.5,0,93.47,0,26.6,15558,727.5,0,93.52,0,26.6,15370,727.5,0,93.48,0,26.5,15622,728,0,93.48,0,26.6,15596,727.75,0,93.52,0,26.8,15520,728,0,93.51,0,26.6,15478,727.75,0,93.5,0,26.7,0,0,0,255,655350,129,0,129,0,0,32.15,-968.8,93.5,0,26.5,1,0.12,721.05,187,0,8,12,0,0,0,0,0,0
25.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,31,40,71,55,49,32,0,0,1,5,36,0,600,12,23.21875,93.83,12400,0,0,31139,34.5625,0,5,-50,0,38,0,0,0,0,0,0,0,1,28,716,410,380.5,0,0,40.5,2.685,1.19,41,29.365,48,1.5,6.2,3028,0,0,0,0,4015,14502,716.5,-4,87.92,0,23.4,14498,717.5,-4,87.95,3094,23,14472,716.25,-4,88.04,3094,23.6,14622,716.75,-4,88.02,3094,23.2,15518,717,-4,87.99,3094,23.5,14432,717.25,-4,87.91,0,24.2,0,0,-1024,0,0,0,0,0,-1024,0,0,0,0,0,-1024,0,0,0,0,0,-1024,0,0,0,0,0,-1024,0,0,0,0,0,-1024,0,0,0,25.2,0,0,255,24000,12,0,1,0,10.296216,43.35,-701,88,10.4,23.5,1,-31.88,716.9,136,11.28426,10,11,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,0,3,0,8128,129,23.71875,22.405,13200,0,0,31319,36.3125,0,0,-50,0,36,0,0,0,0,0,0,0,1,-1.5,341,0,0.625,0,0,0,0,0,36,25.386,53,0,0,0,0,0,1,0,6015,7844,662.75,0,50.09,3070,23,7884,662.75,0,49.99,0,23.2,7854,662.75,0,49.91,0,23,8014,663,0,50.45,0,23,8008,662.75,0,50.52,0,23,7972,663,0,50.29,0,23,7978,663,0,50.39,0,23.6,7738,662.5,0,49.69,0,23.1,7882,663,0,50.12,0,23.1,7738,662.75,0,49.67,0,23,7846,662.75,0,50.22,0,23,7928,662.75,0,50.34,0,23.9,0,0,0,255,655350,129,0,129,0,0,0,0,0,0,23.5,0,0.12,662.4,12,0,7,12,0,0,0,0,0,1
0,0,0,1582,0,0,0,0,0,606,0.005493,0,0.003662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,37,30,26,37,129,0,23,0,8128,129,20.59375,50.935,10000,0,0,30497,35.34375,0,0,33,0,23,0,0,0,1.935,13,1409,1.92,3,-1.25,709,0,1.25,0,0,52.65,1.5,1.515,39,28.765,43,0,0,0,104,108,1,0,0,13276,708.5,8,80.96,0,22.5,13352,708.75,8.5,80.97,0,22.9,13208,708.25,8,80.88,0,22.9,13334,709.5,8,80.98,0,23,13260,709.25,8.5,81.09,0,22.9,13314,708.75,8.5,81.04,0,23,13202,709,8,80.86,0,22.9,13298,708.75,8.5,80.94,0,23,13286,708.5,8,80.92,0,22.8,13230,709.25,8,80.95,3070,23.2,13108,708.75,8,81.12,0,22.7,13270,708.75,8.5,81.11,0,23,0,0,0,255,655350,129,0,129,0,0,103.9,-1049.55,81,0,22.5,1,98.62,708.3,204,0,9,11,0,0,0,0,0,0
0,0,0,1613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,37,30,0,37,-125,4.8,1,0,0,-125,-273,0,0,0,0,31223,-273,0,4.8,-50,0,20,0,0,0,0,0,0,0,1,-1,727,-32767,-0.625,0,0,47.2,1.375,1.385,35,29.367,22,0,0,0,0,0,0,0,0,15486,726.5,2.5,92.35,0,22.5,15472,726.75,2.5,92.26,0,22.4,15476,727,2.5,92.42,0,22.5,15428,726.25,2.5,92.47,0,22.4,15622,727.5,2.5,92.43,0,22.5,15434,727,2.5,92.43,0,22.5,15626,727,2.5,92.46,0,22.5,16360,727,2.5,92.39,0,22.3,16524,727,2.5,92.29,0,22.5,15442,727.25,2,92.31,0,22.5,15486,727.5,2.5,92.33,0,22.5,15536,727.25,2.5,91.97,0,22.5,0,0,0,0,0,-125,-125,-125,0,0,38.75,-1048.4,92.4,0,22,1,29.62,726.75,204,0,2,12,0,0,0,0,0,0
0,0,0,807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,37,30,0,37,-125,0,1,0,0,-125,-273,0,0,0,0,31232,-273,0,0,-50,0,20,0,0,0,0,0,0,0,1,-0.75,725,-32767,-0.75,0,0,47.15,1.375,1.385,34,29.367,22,0,0,0,0,0,0,0,0,15458,725.25,0,92.22,0,22,15444,725.5,0,92.13,0,22,15454,725.5,0,92.36,0,22,15398,725,0,92.36,0,22,15596,726,0,92.37,0,22,15404,725.5,0,92.34,0,22,15604,725.5,0,92.38,0,22,16332,725.5,0,92.26,0,21.9,16500,725.75,0,92.18,0,22,15416,726,0,92.18,0,22,15460,726,0,92.2,0,22,15512,726,0,91.87,0,22,0,0,0,0,0,-125,-125,-125,0,0,39.4,-1047.65,92.3,0,21.5,1,0.12,725.3,204,0,4,12,0,0,0,0,0,0
30.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,31,40,71,55,49,32,0,0,1,7.4,36,0,600,13,23.71875,92.48,12400,0,0,31141,35.3125,0,7.4,-50,0,38,4.86,26.4,1699,0,0,0,4.86,1,35.25,720,566,368,0,0,42.4,3.055,1.245,42,29.457,47,1.805,6.6,2984,0,0,0,0,4015,14676,718,-6,88.9,0,23.1,14672,719,-6,88.92,3094,23,14648,717.75,-6,89.03,3094,23.5,14796,718.25,-6,88.99,3094,23,15680,718.5,-5,88.85,3094,23.5,14610,718.75,-6,88.9,0,24.2,0,0,-1024,0,0,0,0,0,-1024,0,0,0,0,0,-1024,0,0,0,0,0,-1024,0,0,0,0,0,-1024,0,0,0,0,0,-1024,0,0,0,30.4,0,0,255,25200,13,0,1,0,14.19831,39.55,-701,89,10.4,23.5,1,-46.88,718.4,136,14.98312,9,11,0,0,0,0,0,0
0,0,0,1613,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,37,30,0,37,129,0,2,0,8128,129,24.46875,76.16,26100,0,0,30594,41.65625,0,0,-50,0,23,0,0,0,0,0,0,0,1,0,728,0,-0.375,0,0,44.95,1.31,1.32,44,29.367,24,0,0,0,0,0,1,0,3314,15504,727,0,93.19,0,27,15604,727,0,93.14,0,26.7,15420,727,0,93.12,0,26.9,15536,727.25,0,93.16,0,26.7,4604,652.25,0,33.86,0,26.8,15522,727.75,0,93.1,0,26.9,15496,726.75,0,93.14,0,26.9,15312,727,0,93.12,0,26.7,15562,727.5,0,93.11,0,26.8,15532,727,0,93.14,0,27,15458,727.25,0,93.13,0,27,15420,727.25,0,93.13,0,27,0,0,0,255,655350,129,0,129,0,0,34.25,-968.8,93.1,0,26.5,1,0.12,720.65,187,0,9,12,0,0,0,0,0,0
